ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Median_Group1,Median_Group2
hsa-miR-140-3p,1.32860727824531,9.43168433527498,2.9042265472427,0.00426872976945344,0.00698519416819653,-2.57881837578646,9.99776818367707,8.85579930948281
hsa-miR-142-5p,1.61046139199165,12.4029411535782,9.88750448499633,7.08250822071479e-18,1.27485147972866e-15,30.0183695059196,12.7624985378957,10.9689123254939
hsa-miR-143-3p,0.0746830927607114,11.988189471437,0.237662320879262,0.812484334501393,0.850274303547969,-6.60467732584578,11.8858032210854,11.8513942480634
hsa-miR-144-3p,3.56398823070032,8.68602837725717,6.15308650011667,7.27300637469264e-09,5.45475478101948e-08,9.94981161402746,9.73232820377369,8.77780957362016
hsa-miR-144-5p,2.38478155991515,4.7470086306509,3.56139120997024,0.000501987832036622,0.00100397566407324,-0.623174783677723,6.29890162152839,1.79380675150145
hsa-miR-145-3p,0.723142248144472,2.86289104463384,1.16481519352514,0.24603982071134,0.303336765260556,-5.9643096108291,3.70715491975764,0
hsa-miR-146a-5p,0.462874917630469,9.90357245469522,1.09919696657751,0.273535529389116,0.328242635266939,-6.03717309030353,10.0802526893925,10.0317869569367
hsa-miR-146b-5p,0.120447249707713,7.44952431005157,0.241971082633814,0.809150402539252,0.850274303547969,-6.60365486324496,7.84405233279181,7.98044177402068
hsa-miR-148a-3p,-0.0961420577232595,7.21127288973425,-0.128528687642565,0.897911793667937,0.918318879887663,-6.62445234571506,8.0769034581841,7.82454007111627
hsa-miR-148b-3p,2.0728690168544,6.21210500120799,3.20514804836407,0.00166625135814275,0.00305219253588793,-1.72586011828391,7.35876615451504,5.85128850699063
hsa-miR-150-3p,0.578941733166654,3.59633445536375,0.870751578437397,0.385354154270181,0.441807310628233,-6.25836263639176,4.27441106865672,0.691400719174835
hsa-miR-150-5p,-0.210082287452725,10.4786159495523,-1.15494323899262,0.250046453696125,0.304110551792584,-5.97553650335119,10.1995209632996,10.5458437082596
hsa-miR-151a-3p,0.65040356899865,10.197660257684,2.13244841794243,0.0346840594339363,0.0476574862451033,-4.41766988886324,10.3824315341305,10.0145947433813
hsa-miR-151a-5p,1.56293184599591,9.63450160302109,2.85771417743236,0.00490688358036447,0.00788606289701433,-2.70404208063874,10.3518295940415,10.0171505422224
hsa-miR-151b,1.66788425252682,9.4156276077787,3.11431002244119,0.00222928416999334,0.00397298168909704,-1.99106631323392,10.1730628719134,9.75126582604769
hsa-miR-155-5p,0.806530509031917,5.95680675003604,1.23481615143675,0.2189308959961,0.273914910717805,-5.8820154047123,7.05232863667363,7.7450406153941
hsa-miR-15a-5p,1.63823680075821,8.1802321870878,2.825732156881,0.00539504887714417,0.00859388316713231,-2.78910231685795,8.94375290610027,9.06028625473451
hsa-miR-15b-3p,2.26065968538186,4.51386387507725,3.6813528233517,0.000328381652092883,0.000679410314674931,-0.229994731348309,5.99559576308516,0
hsa-miR-15b-5p,1.25544233801779,10.4046334447704,3.31362502001785,0.00116763817899621,0.00221236707599282,-1.40055847272505,10.7579469260735,10.4504407338157
hsa-miR-16-2-3p,3.59977670715342,8.06105925037364,5.64999846065146,8.42470576491648e-08,4.59529405359081e-07,7.59836725804817,9.50127318993455,6.63212659293808
hsa-miR-16-5p,1.79833196629062,15.7207647900185,9.36357071823659,1.55301765129783e-16,9.31810590778698e-15,27.0264357098333,16.2482982239314,13.7589416705855
hsa-miR-17-5p,3.29308329961637,4.9566192691361,5.45226577251883,2.13475577278195e-07,1.01120010289671e-06,6.70828454981966,6.84091294214165,0
hsa-miR-181a-2-3p,2.31500640698108,4.92667072454561,3.65226342786757,0.000364313608996133,0.00074518692749209,-0.326325994696231,6.49031289497958,0
hsa-miR-181a-5p,-0.312869011621274,10.0043584721814,-1.34849584765399,0.179638012220971,0.23096315856982,-5.73837623702825,9.94968300052256,10.3370968591448
hsa-miR-181b-5p,1.58392998615472,5.52510142672514,2.44080290705656,0.0158810575705696,0.0236247137413432,-3.74492136525425,6.92899784094906,5.90543211572481
hsa-miR-182-5p,3.10500876260833,10.3482357217351,5.74065782747898,5.46545417679469e-08,3.17348952200982e-07,8.01311966187824,11.3531981458619,9.48447498414447
hsa-miR-183-5p,4.48211934060443,9.39408623460249,7.89256563956311,7.14521609641115e-13,1.42904321928223e-11,18.8574485142919,10.5540357775031,8.75519846644616
hsa-miR-184,-0.805902163043588,4.33706335227778,-0.980002551879336,0.328745519770824,0.381768990701602,-6.15889480080815,4.36611238213102,6.28407982371218
hsa-miR-185-5p,4.06342159485331,10.0221485999897,6.57247180268622,8.67557594926796e-10,9.18590394628372e-09,11.9967229800343,11.3400306040197,9.53007018350302
